__run_id,__done,sampling,llm,code,Time,TOTAL_DRAM_ENERGY (J),TOTAL_PACKAGE_ENERGY (J),TOTAL_PP0_ENERGY (J),TOTAL_PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,AVG_USED_MEMORY,AVG_USED_SWAP,TOTAL_ENERGY (J)
run_6_repetition_1,DONE,200,chatgpt,66,177.485,0,134665574.207,74194251.599,0,67221331968.0,8589930496.0,2038393778.826,275202048.0,9720.402
run_7_repetition_1,DONE,200,chatgpt,52,187.892,0,151796179.62,86326580.195,0,67221331968.0,8589930496.0,2045151099.239,275202048.0,9220.253
run_8_repetition_1,DONE,200,chatgpt,16,195.7,0,167786293.898,98025454.779,0,67221331968.0,8589930496.0,2112006118.922,275202048.0,9864.28
run_9_repetition_1,DONE,200,gpt-4,4,-1.0,0,529504.035,312971.489,0,67221331968.0,8589930496.0,2032762880.0,275202048.0,-1.0
run_10_repetition_1,DONE,200,gpt-4,61,97.049,0,87401619.743,51927342.736,0,67221331968.0,8589930496.0,2043434894.456,275202048.0,5236.94
run_11_repetition_1,DONE,200,gpt-4,79,218.102,0,204774327.754,123719996.1,0,67221331968.0,8589930496.0,2032413215.883,275202048.0,10150.87
run_12_repetition_1,DONE,200,gpt-4,63,131.466,0,129518644.397,79613945.198,0,67221331968.0,8589930496.0,2031530207.757,275202048.0,7157.192
run_13_repetition_1,DONE,200,gpt-4,90,150.277,0,154087774.775,96104818.584,0,67221331968.0,8589930496.0,2032469670.587,275202048.0,8304.787
run_14_repetition_1,DONE,200,gpt-4,53,218.107,0,233945059.642,148152578.913,0,67221331968.0,8589930496.0,2030314210.93,275202048.0,10190.984
run_15_repetition_1,DONE,200,gpt-4,66,214.502,0,241506655.844,155222018.078,0,67221331968.0,8589930496.0,2036479115.203,275202048.0,10385.692
run_16_repetition_1,DONE,200,gpt-4,52,182.888,0,215784887.303,140673668.058,0,67221331968.0,8589930496.0,2052557984.978,275202048.0,10296.574
run_17_repetition_1,DONE,200,gpt-4,16,225.112,0,277408313.218,183088501.567,0,67221331968.0,8589930496.0,2124175463.581,275202048.0,10157.384
run_18_repetition_1,DONE,200,deepseek-coder,4,182.693,0,234685729.226,156559640.693,0,67221331968.0,8589930496.0,2050692705.923,275202048.0,9821.706
run_19_repetition_1,DONE,200,deepseek-coder,61,-1.0,0,15885669.616,196081450.044,0,67221331968.0,8589930496.0,2052842033.974,275202048.0,-1.0
run_20_repetition_1,DONE,200,deepseek-coder,63,81.442,0,5666738.089,76739481.512,0,67221331968.0,8589930496.0,2048379786.328,275202048.0,4400.823
run_21_repetition_1,DONE,200,deepseek-coder,90,163.881,0,16694019.844,158415978.378,0,67221331968.0,8589930496.0,2043842245.691,275202048.0,7858.122
run_22_repetition_1,DONE,200,deepseek-coder,53,192.29,0,28643866.362,193412746.859,0,67221331968.0,8589930496.0,2042947152.282,275202048.0,10261.847
run_23_repetition_1,DONE,200,deepseek-coder,66,177.484,0,35652674.923,186369500.368,0,67221331968.0,8589930496.0,2034227865.773,275202048.0,9730.003
run_24_repetition_1,DONE,200,deepseek-coder,52,184.288,0,46659985.477,201718689.78,0,67221331968.0,8589930496.0,2039153833.742,275202048.0,10448.474
run_25_repetition_1,DONE,200,deepseek-coder,16,209.505,0,64515423.677,239015587.23,0,67221331968.0,8589930496.0,2130626741.567,275202048.0,10768.526
run_0_repetition_2,DONE,200,chatgpt,4,183.287,0,66267928.99,217470178.316,0,67221331968.0,8589930496.0,2057048064.0,275202048.0,9858.175
run_1_repetition_2,DONE,200,chatgpt,61,224.91,0,94087765.568,277640767.349,0,67221331968.0,8589930496.0,2060565644.05,275202048.0,12161.383
run_2_repetition_2,DONE,200,chatgpt,79,178.287,0,84600032.559,228675518.142,0,67221331968.0,8589930496.0,2054796415.283,275202048.0,9498.579
run_3_repetition_2,DONE,200,chatgpt,63,152.673,0,79310091.524,56142568.162,0,67221331968.0,8589930496.0,2047518112.293,275202048.0,7528.624
run_4_repetition_2,DONE,200,chatgpt,90,159.278,0,89011527.592,6324049.834,0,67221331968.0,8589930496.0,2044689964.912,275202048.0,7615.5
run_5_repetition_2,DONE,200,chatgpt,53,186.294,0,112613321.309,14551420.101,0,67221331968.0,8589930496.0,2042767533.411,275202048.0,10002.18
run_6_repetition_2,DONE,200,chatgpt,66,177.487,0,116427365.576,21616444.673,0,67221331968.0,8589930496.0,2041854944.9,275202048.0,9863.574
run_7_repetition_2,DONE,200,chatgpt,52,158.076,0,111407055.32,25786850.482,0,67221331968.0,8589930496.0,2037141741.899,275202048.0,8785.258
run_8_repetition_2,DONE,200,chatgpt,16,235.516,0,177746833.923,48345329.058,0,67221331968.0,8589930496.0,2115691472.231,275202048.0,10658.79
run_9_repetition_2,DONE,200,gpt-4,4,0.202,0,469355.405,136717.404,0,67221331968.0,8589930496.0,2036320938.667,275202048.0,0.007
run_10_repetition_2,DONE,200,gpt-4,61,93.446,0,74725117.544,22416954.27,0,67221331968.0,8589930496.0,2035608979.923,275202048.0,5050.893
run_11_repetition_2,DONE,200,gpt-4,79,176.486,0,147606610.96,47919381.248,0,67221331968.0,8589930496.0,2031583472.941,275202048.0,9531.654
run_12_repetition_2,DONE,200,gpt-4,63,157.875,0,139164520.662,48814688.692,0,67221331968.0,8589930496.0,2027918171.59,275202048.0,7663.255
run_13_repetition_2,DONE,200,gpt-4,90,149.876,0,138431570.882,51628011.623,0,67221331968.0,8589930496.0,2027965247.744,275202048.0,8418.5
run_14_repetition_2,DONE,200,gpt-4,53,181.688,0,176353668.461,69859040.75,0,67221331968.0,8589930496.0,2028353959.103,275202048.0,9777.642
run_15_repetition_2,DONE,200,gpt-4,66,177.686,0,181625608.594,76105453.403,0,67221331968.0,8589930496.0,2028265890.804,275202048.0,10065.401
run_16_repetition_2,DONE,200,gpt-4,52,186.287,0,200357710.885,88297646.94,0,67221331968.0,8589930496.0,2045313967.88,275202048.0,10576.135
run_17_repetition_2,DONE,200,gpt-4,16,186.297,0,210119917.09,96586491.606,0,67221331968.0,8589930496.0,2118929452.999,275202048.0,9631.66
run_18_repetition_2,DONE,200,deepseek-coder,4,184.09,0,217055812.449,103409516.461,0,67221331968.0,8589930496.0,2041964814.993,275202048.0,10048.569
run_19_repetition_2,DONE,200,deepseek-coder,61,266.53,0,329813303.992,162935908.019,0,67221331968.0,8589930496.0,2040612781.097,275202048.0,12869.905
run_20_repetition_2,DONE,200,deepseek-coder,63,80.441,0,103511853.808,52371056.318,0,67221331968.0,8589930496.0,2044095741.465,275202048.0,4378.048
run_21_repetition_2,DONE,200,deepseek-coder,90,-1.0,0,81726604.27,91257503.825,0,67221331968.0,8589930496.0,2044835062.547,275202048.0,-1.0
run_22_repetition_2,DONE,200,deepseek-coder,53,181.489,0,8367549.764,129363086.789,0,67221331968.0,8589930496.0,2044197731.415,275202048.0,9761.054
run_23_repetition_2,DONE,200,deepseek-coder,66,177.89,0,17374844.412,134606741.893,0,67221331968.0,8589930496.0,2039302537.051,275202048.0,10105.575
run_24_repetition_2,DONE,200,deepseek-coder,52,219.11,0,33400947.322,175918024.055,0,67221331968.0,8589930496.0,2045840149.703,275202048.0,11075.212
run_25_repetition_2,DONE,200,deepseek-coder,16,195.696,0,40478393.214,166110859.162,0,67221331968.0,8589930496.0,2112337577.273,275202048.0,9925.428
run_0_repetition_3,DONE,200,chatgpt,4,183.889,0,47538618.106,164131556.566,0,67221331968.0,8589930496.0,2040043677.881,275202048.0,9993.379
run_1_repetition_3,DONE,200,chatgpt,61,270.533,0,86007188.017,254915559.284,0,67221331968.0,8589930496.0,2043537550.18,275202048.0,13073.942
run_2_repetition_3,DONE,200,chatgpt,79,177.485,0,66836550.066,176115168.952,0,67221331968.0,8589930496.0,2037596975.514,275202048.0,9554.117
run_3_repetition_3,DONE,200,chatgpt,63,128.266,0,53952127.476,132120548.932,0,67221331968.0,8589930496.0,2035201127.515,275202048.0,7175.661
run_4_repetition_3,DONE,200,chatgpt,90,130.864,0,59991492.068,138949921.826,0,67221331968.0,8589930496.0,2040413658.537,275202048.0,7193.359
run_5_repetition_3,DONE,200,chatgpt,53,198.293,0,100048900.13,218150260.19,0,67221331968.0,8589930496.0,2036972194.417,275202048.0,10698.106
run_6_repetition_3,DONE,200,chatgpt,66,177.49,0,99093947.238,203413112.159,0,67221331968.0,8589930496.0,2046745163.447,275202048.0,10016.99
run_7_repetition_3,DONE,200,chatgpt,52,155.677,0,94585024.38,184984156.159,0,67221331968.0,8589930496.0,2050786451.036,275202048.0,8840.49
run_8_repetition_3,DONE,200,chatgpt,16,195.699,0,128414198.27,240516691.536,0,67221331968.0,8589930496.0,2117595227.951,275202048.0,10013.18
run_9_repetition_3,DONE,200,gpt-4,4,0.203,0,409226.924,749416.691,0,67221331968.0,8589930496.0,2050752512.0,275202048.0,0.013
run_10_repetition_3,DONE,200,gpt-4,61,96.249,0,67318903.386,121771342.683,0,67221331968.0,8589930496.0,2043028151.387,275202048.0,5243.033
run_11_repetition_3,DONE,200,gpt-4,79,218.106,0,161112987.638,242606253.727,0,67221331968.0,8589930496.0,2030392274.989,275202048.0,10392.343
run_12_repetition_3,DONE,200,gpt-4,63,129.674,0,101868047.316,2883017.355,0,67221331968.0,8589930496.0,2037545716.185,275202048.0,7209.366
run_13_repetition_3,DONE,200,gpt-4,90,152.075,0,125696621.148,8681320.834,0,67221331968.0,8589930496.0,2045938706.814,275202048.0,8554.018
run_14_repetition_3,DONE,200,gpt-4,53,192.091,0,168116630.305,18963512.729,0,67221331968.0,8589930496.0,2036522463.002,275202048.0,10337.853
run_15_repetition_3,DONE,200,gpt-4,66,177.487,0,164735037.798,25508919.144,0,67221331968.0,8589930496.0,2042538695.847,275202048.0,10043.587
run_16_repetition_3,DONE,200,gpt-4,52,181.888,0,178449715.486,34379113.149,0,67221331968.0,8589930496.0,2048762368.562,275202048.0,10385.498
run_17_repetition_3,DONE,200,gpt-4,16,185.693,0,191854860.042,43325924.548,0,67221331968.0,8589930496.0,2138407784.052,275202048.0,9741.002
run_18_repetition_3,DONE,200,deepseek-coder,4,180.69,0,195893868.368,49944964.38,0,67221331968.0,8589930496.0,2056718139.12,275202048.0,9867.153
run_19_repetition_3,DONE,200,deepseek-coder,61,218.109,0,248672045.679,70745970.322,0,67221331968.0,8589930496.0,2049755413.568,275202048.0,11932.349
run_20_repetition_3,DONE,200,deepseek-coder,63,81.842,0,97113142.282,29597630.637,0,67221331968.0,8589930496.0,2051320829.509,275202048.0,4481.127
run_21_repetition_3,DONE,200,deepseek-coder,90,138.069,0,167907979.033,53490267.877,0,67221331968.0,8589930496.0,2055978155.653,275202048.0,7506.151
run_22_repetition_3,DONE,200,deepseek-coder,53,181.287,0,228476111.298,77071168.292,0,67221331968.0,8589930496.0,2050767470.52,275202048.0,9741.991
run_23_repetition_3,DONE,200,deepseek-coder,66,-1.0,0,122695865.445,83198301.951,0,67221331968.0,8589930496.0,2043741975.325,275202048.0,-1.0
run_24_repetition_3,DONE,200,deepseek-coder,52,183.688,0,9513248.16,94454735.941,0,67221331968.0,8589930496.0,2054765104.974,275202048.0,10480.641
run_25_repetition_3,DONE,200,deepseek-coder,16,195.696,0,20555992.839,109471386.183,0,67221331968.0,8589930496.0,2136920711.837,275202048.0,10101.057
run_0_repetition_4,DONE,200,chatgpt,4,185.089,0,29121878.489,111741665.761,0,67221331968.0,8589930496.0,2043885574.628,275202048.0,10059.182
run_1_repetition_4,DONE,200,chatgpt,61,243.121,0,52129785.782,158453524.208,0,67221331968.0,8589930496.0,2037305488.723,275202048.0,12403.897
run_2_repetition_4,DONE,200,chatgpt,79,176.084,0,47890148.054,123423193.016,0,67221331968.0,8589930496.0,2043408049.633,275202048.0,9445.54
run_3_repetition_4,DONE,200,chatgpt,63,129.066,0,40707484.186,95239935.174,0,67221331968.0,8589930496.0,2049501180.835,275202048.0,7091.395
run_4_repetition_4,DONE,200,chatgpt,90,140.871,0,49836913.656,108468815.122,0,67221331968.0,8589930496.0,2046092041.428,275202048.0,7326.242
run_5_repetition_4,DONE,200,chatgpt,53,187.499,0,74701161.404,151338974.226,0,67221331968.0,8589930496.0,2044065309.989,275202048.0,10104.643
run_6_repetition_4,DONE,200,chatgpt,66,177.086,0,79818867.788,150837213.0,0,67221331968.0,8589930496.0,2055825876.708,275202048.0,10030.181
run_7_repetition_4,DONE,200,chatgpt,52,155.277,0,77625153.393,138793420.889,0,67221331968.0,8589930496.0,2060412459.434,275202048.0,8834.206
run_8_repetition_4,DONE,200,chatgpt,16,233.319,0,129121978.736,219055661.828,0,67221331968.0,8589930496.0,2146016308.603,275202048.0,11991.855
run_9_repetition_4,DONE,200,gpt-4,4,0.202,0,350710.5,578350.501,0,67221331968.0,8589930496.0,2045250218.667,275202048.0,0.008
run_10_repetition_4,DONE,200,gpt-4,61,96.649,0,58143930.693,94622528.245,0,67221331968.0,8589930496.0,2044110075.249,275202048.0,5257.775
run_11_repetition_4,DONE,200,gpt-4,79,175.487,0,112169014.599,177187534.283,0,67221331968.0,8589930496.0,2048453663.454,275202048.0,9466.701
run_12_repetition_4,DONE,200,gpt-4,63,129.466,0,88441939.48,135569467.19,0,67221331968.0,8589930496.0,2045479666.194,275202048.0,7149.547
run_13_repetition_4,DONE,200,gpt-4,90,151.875,0,109917581.531,164207721.238,0,67221331968.0,8589930496.0,2044596423.148,275202048.0,8465.345
run_14_repetition_4,DONE,200,gpt-4,53,181.486,0,139898372.304,203433800.589,0,67221331968.0,8589930496.0,2043877716.207,275202048.0,9750.807
run_15_repetition_4,DONE,200,gpt-4,66,177.484,0,145928442.314,206706491.096,0,67221331968.0,8589930496.0,2046157670.803,275202048.0,10040.693
run_16_repetition_4,DONE,200,gpt-4,52,183.091,0,160242998.137,221529019.26,0,67221331968.0,8589930496.0,2052240726.822,275202048.0,10435.646
run_17_repetition_4,DONE,200,gpt-4,16,186.093,0,172566823.199,233394501.138,0,67221331968.0,8589930496.0,2134072170.575,275202048.0,9671.905
run_18_repetition_4,DONE,200,deepseek-coder,4,189.692,0,185721211.254,203223791.325,0,67221331968.0,8589930496.0,2050085825.482,275202048.0,10286.612
run_19_repetition_4,DONE,200,deepseek-coder,61,224.511,0,232765295.833,7761088.167,0,67221331968.0,8589930496.0,2051185988.327,275202048.0,12195.791
run_20_repetition_4,DONE,200,deepseek-coder,63,80.442,0,87158371.365,5739218.052,0,67221331968.0,8589930496.0,2056585783.762,275202048.0,4377.598
run_21_repetition_4,DONE,200,deepseek-coder,90,134.268,0,149380737.097,13041484.409,0,67221331968.0,8589930496.0,2063036677.706,275202048.0,7368.13
run_22_repetition_4,DONE,200,deepseek-coder,53,193.496,0,224052455.449,26360825.643,0,67221331968.0,8589930496.0,2051814398.943,275202048.0,10407.885
run_23_repetition_4,DONE,200,deepseek-coder,66,177.689,0,215184038.727,32210932.494,0,67221331968.0,8589930496.0,2061479811.739,275202048.0,10018.794
run_24_repetition_4,DONE,200,deepseek-coder,52,181.89,0,229882219.437,41193665.606,0,67221331968.0,8589930496.0,2058937754.274,275202048.0,10374.261
run_25_repetition_4,DONE,200,deepseek-coder,16,-1.0,0,111054309.713,53103198.354,0,67221331968.0,8589930496.0,2139618793.558,275202048.0,-1.0
run_0_repetition_5,DONE,200,chatgpt,4,221.909,0,12611670.994,70048788.734,0,67221331968.0,8589930496.0,2037623888.187,275202048.0,10663.994
run_1_repetition_5,DONE,200,chatgpt,61,220.712,0,25448438.695,80575576.415,0,67221331968.0,8589930496.0,2036727040.695,275202048.0,11967.109
run_2_repetition_5,DONE,200,chatgpt,79,229.514,0,39845239.006,95056844.082,0,67221331968.0,8589930496.0,2035489051.405,275202048.0,10607.638
run_3_repetition_5,DONE,200,chatgpt,63,131.067,0,28869117.432,59429125.955,0,67221331968.0,8589930496.0,2033753108.262,275202048.0,7196.582
run_4_repetition_5,DONE,200,chatgpt,90,130.064,0,33533442.918,63072451.731,0,67221331968.0,8589930496.0,2041602142.233,275202048.0,7051.338
run_5_repetition_5,DONE,200,chatgpt,53,198.896,0,60424007.49,104122232.004,0,67221331968.0,8589930496.0,2039344403.534,275202048.0,10716.813
run_6_repetition_5,DONE,200,chatgpt,66,177.484,0,63400966.819,100992779.49,0,67221331968.0,8589930496.0,2041479075.852,275202048.0,9891.134
run_7_repetition_5,DONE,200,chatgpt,52,154.473,0,62663467.534,94275784.034,0,67221331968.0,8589930496.0,2042495812.134,275202048.0,8655.126
run_8_repetition_5,DONE,200,chatgpt,16,195.7,0,88805104.567,127355653.066,0,67221331968.0,8589930496.0,2120467196.865,275202048.0,9920.891
run_9_repetition_5,DONE,200,gpt-4,4,0.202,0,287811.975,402842.338,0,67221331968.0,8589930496.0,2033315840.0,275202048.0,0.009
run_10_repetition_5,DONE,200,gpt-4,61,94.047,0,46648016.424,64437226.237,0,67221331968.0,8589930496.0,2040203862.78,275202048.0,5084.911
run_11_repetition_5,DONE,200,gpt-4,79,181.891,0,97146676.76,130336877.69,0,67221331968.0,8589930496.0,2041237764.777,275202048.0,9810.634
run_12_repetition_5,DONE,200,gpt-4,63,128.466,0,74338971.703,96920021.714,0,67221331968.0,8589930496.0,2039912727.851,275202048.0,7075.27
run_13_repetition_5,DONE,200,gpt-4,90,150.672,0,93274851.983,118789708.151,0,67221331968.0,8589930496.0,2045713384.943,275202048.0,8423.54
run_14_repetition_5,DONE,200,gpt-4,53,185.29,0,123510989.529,153523364.219,0,67221331968.0,8589930496.0,2035319869.793,275202048.0,9955.715
run_15_repetition_5,DONE,200,gpt-4,66,177.49,0,127451752.84,154829359.266,0,67221331968.0,8589930496.0,2042169968.306,275202048.0,9906.445
run_16_repetition_5,DONE,200,gpt-4,52,184.493,0,142247466.594,169281444.132,0,67221331968.0,8589930496.0,2052014860.19,275202048.0,10514.091
run_17_repetition_5,DONE,200,gpt-4,16,186.096,0,153181750.242,178984538.87,0,67221331968.0,8589930496.0,2122585061.631,275202048.0,9602.54
run_18_repetition_5,DONE,200,deepseek-coder,4,182.891,0,159829956.268,183754766.203,0,67221331968.0,8589930496.0,2040728942.672,275202048.0,9959.87
run_19_repetition_5,DONE,200,deepseek-coder,61,219.305,0,204031832.852,230869351.549,0,67221331968.0,8589930496.0,2034146660.255,275202048.0,11947.315
run_20_repetition_5,DONE,200,deepseek-coder,63,96.65,0,94329126.428,105509722.88,0,67221331968.0,8589930496.0,2030843511.291,275202048.0,4671.73
run_21_repetition_5,DONE,200,deepseek-coder,90,135.068,0,135975849.982,150831184.306,0,67221331968.0,8589930496.0,2034038254.606,275202048.0,7336.644
run_22_repetition_5,DONE,200,deepseek-coder,53,186.291,0,195815738.323,214978638.326,0,67221331968.0,8589930496.0,2035440856.214,275202048.0,10007.687
run_23_repetition_5,DONE,200,deepseek-coder,66,177.684,0,195935943.635,212839264.19,0,67221331968.0,8589930496.0,2040116060.62,275202048.0,9863.125
run_24_repetition_5,DONE,200,deepseek-coder,52,183.291,0,211734059.216,227755890.421,0,67221331968.0,8589930496.0,2053437765.717,275202048.0,10386.787
run_25_repetition_5,DONE,200,deepseek-coder,16,195.699,0,236327135.224,251868783.31,0,67221331968.0,8589930496.0,2130328601.078,275202048.0,9908.15
run_0_repetition_6,DONE,200,chatgpt,4,186.296,0,234642060.957,26426153.349,0,67221331968.0,8589930496.0,2049804834.572,275202048.0,10066.328
run_1_repetition_6,DONE,200,chatgpt,61,-1.0,0,128556879.848,14960351.787,0,67221331968.0,8589930496.0,2047350592.171,275202048.0,-1.0
run_2_repetition_6,TODO,200,chatgpt,79, , , , , , , , , , 
run_3_repetition_6,TODO,200,chatgpt,63, , , , , , , , , , 
run_4_repetition_6,TODO,200,chatgpt,90, , , , , , , , , , 
run_5_repetition_6,TODO,200,chatgpt,53, , , , , , , , , , 
run_6_repetition_6,TODO,200,chatgpt,66, , , , , , , , , , 
run_7_repetition_6,TODO,200,chatgpt,52, , , , , , , , , , 
run_8_repetition_6,TODO,200,chatgpt,16, , , , , , , , , , 
run_9_repetition_6,TODO,200,gpt-4,4, , , , , , , , , , 
run_10_repetition_6,TODO,200,gpt-4,61, , , , , , , , , , 
run_11_repetition_6,TODO,200,gpt-4,79, , , , , , , , , , 
run_12_repetition_6,TODO,200,gpt-4,63, , , , , , , , , , 
run_13_repetition_6,TODO,200,gpt-4,90, , , , , , , , , , 
run_14_repetition_6,TODO,200,gpt-4,53, , , , , , , , , , 
run_15_repetition_6,TODO,200,gpt-4,66, , , , , , , , , , 
run_16_repetition_6,TODO,200,gpt-4,52, , , , , , , , , , 
run_17_repetition_6,TODO,200,gpt-4,16, , , , , , , , , , 
run_18_repetition_6,TODO,200,deepseek-coder,4, , , , , , , , , , 
run_19_repetition_6,TODO,200,deepseek-coder,61, , , , , , , , , , 
run_20_repetition_6,TODO,200,deepseek-coder,63, , , , , , , , , , 
run_21_repetition_6,TODO,200,deepseek-coder,90, , , , , , , , , , 
run_22_repetition_6,TODO,200,deepseek-coder,53, , , , , , , , , , 
run_23_repetition_6,TODO,200,deepseek-coder,66, , , , , , , , , , 
run_24_repetition_6,TODO,200,deepseek-coder,52, , , , , , , , , , 
run_25_repetition_6,TODO,200,deepseek-coder,16, , , , , , , , , , 
run_0_repetition_7,TODO,200,chatgpt,4, , , , , , , , , , 
run_1_repetition_7,TODO,200,chatgpt,61, , , , , , , , , , 
run_2_repetition_7,TODO,200,chatgpt,79, , , , , , , , , , 
run_3_repetition_7,TODO,200,chatgpt,63, , , , , , , , , , 
run_4_repetition_7,TODO,200,chatgpt,90, , , , , , , , , , 
run_5_repetition_7,TODO,200,chatgpt,53, , , , , , , , , , 
run_6_repetition_7,TODO,200,chatgpt,66, , , , , , , , , , 
run_7_repetition_7,TODO,200,chatgpt,52, , , , , , , , , , 
run_8_repetition_7,TODO,200,chatgpt,16, , , , , , , , , , 
run_9_repetition_7,TODO,200,gpt-4,4, , , , , , , , , , 
run_10_repetition_7,TODO,200,gpt-4,61, , , , , , , , , , 
run_11_repetition_7,TODO,200,gpt-4,79, , , , , , , , , , 
run_12_repetition_7,TODO,200,gpt-4,63, , , , , , , , , , 
run_13_repetition_7,TODO,200,gpt-4,90, , , , , , , , , , 
run_14_repetition_7,TODO,200,gpt-4,53, , , , , , , , , , 
run_15_repetition_7,TODO,200,gpt-4,66, , , , , , , , , , 
run_16_repetition_7,TODO,200,gpt-4,52, , , , , , , , , , 
run_17_repetition_7,TODO,200,gpt-4,16, , , , , , , , , , 
run_18_repetition_7,TODO,200,deepseek-coder,4, , , , , , , , , , 
run_19_repetition_7,TODO,200,deepseek-coder,61, , , , , , , , , , 
